ProductionEventID,EventTimestamp,DateKey,UnitCode,ShiftKey,ClockHour,HourOfShift,AreaID,ActivityID,Quantity,UnitOfMeasure,EventDurationMinutes,HaulDistanceKm,RoadConditionIndex,CongestionIndex,PayloadTonnes,MaterialType,SourceSystem
P-0065252,2026-08-01 20:30:00,20260801,TR-008,NIGHT-A,20,2,A01,ACT-HAUL,39.126,t,36.14,1.96,0.926,0.543,39.126,Ore,Pitram-SIM
P-0074083,2026-08-01 20:30:00,20260801,TR-009,NIGHT-A,20,2,A01,ACT-HAUL,40.327,t,37.59,2.105,0.626,0.198,40.327,Ore,Pitram-SIM
P-0090194,2026-08-01 20:30:00,20260801,TR-011,NIGHT-A,20,2,A01,ACT-HAUL,45.196,t,31.75,1.991,0.944,0.167,45.196,Ore,Pitram-SIM
P-0098610,2026-08-01 20:30:00,20260801,TR-012,NIGHT-A,20,2,A01,ACT-HAUL,43.456,t,34.26,1.867,0.869,0.075,43.456,Ore,Pitram-SIM
P-0135356,2026-08-01 20:30:00,20260801,UV-003,NIGHT-A,20,2,A04,ACT-AUX,0.674,trips,35.76,,,,,,DeswikOps-SIM
P-0119120,2026-08-01 21:00:00,20260801,JD-002,NIGHT-A,21,3,A02,ACT-DEV,2.513,m,55.64,,,,,,DeswikOps-SIM
P-0121356,2026-08-01 21:00:00,20260801,JD-003,NIGHT-A,21,3,A02,ACT-DEV,1.69,m,66.06,,,,,,DeswikOps-SIM
P-0101573,2026-08-01 21:00:00,20260801,LH-001,NIGHT-A,21,3,A01,ACT-LOAD,201.063,t,34.43,0.738,0.748,0.111,201.063,Ore,Pitram-SIM
P-0111965,2026-08-01 21:00:00,20260801,LH-004,NIGHT-A,21,3,A04,ACT-LOAD,196.53,t,37.76,0.452,0.826,0.092,196.53,Ore,Pitram-SIM
P-0006480,2026-08-01 21:00:00,20260801,TR-001,NIGHT-A,21,3,A01,ACT-HAUL,36.557,t,26.45,1.725,0.865,0.331,36.557,Ore,Pitram-SIM
P-0014835,2026-08-01 21:00:00,20260801,TR-002,NIGHT-A,21,3,A01,ACT-HAUL,48.172,t,29.72,1.942,0.732,0.127,48.172,Ore,Pitram-SIM
P-0023184,2026-08-01 21:00:00,20260801,TR-003,NIGHT-A,21,3,A01,ACT-HAUL,41.629,t,34.08,2.035,0.783,0.181,41.629,Ore,Pitram-SIM
P-0039857,2026-08-01 21:00:00,20260801,TR-005,NIGHT-A,21,3,A01,ACT-HAUL,39.976,t,34.0,2.08,0.8,0.323,39.976,Ore,Pitram-SIM
P-0056685,2026-08-01 21:00:00,20260801,TR-007,NIGHT-A,21,3,A01,ACT-HAUL,48.155,t,32.76,1.861,0.729,0.282,48.155,Ore,Pitram-SIM
P-0065253,2026-08-01 21:00:00,20260801,TR-008,NIGHT-A,21,3,A01,ACT-HAUL,49.618,t,32.2,1.858,0.742,0.124,49.618,Ore,Pitram-SIM
P-0074084,2026-08-01 21:00:00,20260801,TR-009,NIGHT-A,21,3,A01,ACT-HAUL,51.222,t,28.63,1.924,0.808,0.339,51.222,Ore,Pitram-SIM
P-0090195,2026-08-01 21:00:00,20260801,TR-011,NIGHT-A,21,3,A01,ACT-HAUL,38.147,t,30.44,1.706,0.902,0.384,38.147,Ore,Pitram-SIM
P-0098611,2026-08-01 21:00:00,20260801,TR-012,NIGHT-A,21,3,A01,ACT-HAUL,47.441,t,35.97,2.083,0.968,0.384,47.441,Ore,Pitram-SIM
P-0135599,2026-08-01 21:00:00,20260801,UV-002,NIGHT-A,21,3,A04,ACT-AUX,1.006,trips,45.81,,,,,,DeswikOps-SIM
P-0125141,2026-08-01 21:30:00,20260801,BT-005,NIGHT-A,21,3,A03,ACT-GS,1.284,bolts,49.31,,,,,,DeswikOps-SIM
P-0103919,2026-08-01 21:30:00,20260801,LH-003,NIGHT-A,21,3,A03,ACT-LOAD,283.679,t,30.86,0.859,0.784,0.064,283.679,Ore,Pitram-SIM
P-0108752,2026-08-01 21:30:00,20260801,LH-004,NIGHT-A,21,3,A01,ACT-LOAD,150.257,t,26.63,0.936,0.682,0.131,150.257,Ore,Pitram-SIM
P-0014836,2026-08-01 21:30:00,20260801,TR-002,NIGHT-A,21,3,A01,ACT-HAUL,52.079,t,28.96,2.108,0.667,0.158,52.079,Ore,Pitram-SIM
P-0023185,2026-08-01 21:30:00,20260801,TR-003,NIGHT-A,21,3,A01,ACT-HAUL,32.847,t,37.94,2.185,0.748,0.075,32.847,Ore,Pitram-SIM
P-0048320,2026-08-01 21:30:00,20260801,TR-006,NIGHT-A,21,3,A01,ACT-HAUL,46.729,t,32.81,1.836,0.691,0.133,46.729,Ore,Pitram-SIM
P-0065254,2026-08-01 21:30:00,20260801,TR-008,NIGHT-A,21,3,A01,ACT-HAUL,48.155,t,34.5,1.898,0.897,0.08,48.155,Ore,Pitram-SIM
P-0074085,2026-08-01 21:30:00,20260801,TR-009,NIGHT-A,21,3,A01,ACT-HAUL,38.512,t,33.73,1.999,0.784,0.108,38.512,Ore,Pitram-SIM
P-0090196,2026-08-01 21:30:00,20260801,TR-011,NIGHT-A,21,3,A03,ACT-HAUL,48.713,t,36.07,2.092,0.752,0.149,48.713,Ore,Pitram-SIM
P-0098612,2026-08-01 21:30:00,20260801,TR-012,NIGHT-A,21,3,A03,ACT-HAUL,50.8,t,32.99,2.003,0.774,0.388,50.8,Ore,Pitram-SIM
P-0133937,2026-08-01 21:30:00,20260801,UV-002,NIGHT-A,21,3,A04,ACT-AUX,0.649,trips,42.96,,,,,,DeswikOps-SIM
P-0120938,2026-08-01 22:00:00,20260801,JD-004,NIGHT-A,22,4,A04,ACT-DEV,2.408,m,53.32,,,,,,DeswikOps-SIM
P-0113564,2026-08-01 22:00:00,20260801,LH-004,NIGHT-A,22,4,A03,ACT-LOAD,222.589,t,34.26,0.502,0.821,0.496,222.589,Ore,Pitram-SIM
P-0104274,2026-08-01 22:00:00,20260801,LH-005,NIGHT-A,22,4,A01,ACT-LOAD,206.742,t,37.25,0.843,0.902,0.311,206.742,Ore,Pitram-SIM
P-0108853,2026-08-01 22:00:00,20260801,LH-007,NIGHT-A,22,4,A01,ACT-LOAD,164.454,t,29.52,0.434,0.748,0.195,164.454,Ore,Pitram-SIM
P-0106271,2026-08-01 22:00:00,20260801,LH-008,NIGHT-A,22,4,A01,ACT-LOAD,198.138,t,30.35,0.658,0.729,0.379,198.138,Ore,Pitram-SIM
P-0014837,2026-08-01 22:00:00,20260801,TR-002,NIGHT-A,22,4,A01,ACT-HAUL,42.883,t,31.76,1.795,0.813,0.102,42.883,Ore,Pitram-SIM
P-0023186,2026-08-01 22:00:00,20260801,TR-003,NIGHT-A,22,4,A01,ACT-HAUL,46.978,t,32.76,1.89,0.875,0.137,46.978,Ore,Pitram-SIM
P-0048321,2026-08-01 22:00:00,20260801,TR-006,NIGHT-A,22,4,A01,ACT-HAUL,42.362,t,33.58,2.191,0.737,0.262,42.362,Ore,Pitram-SIM
P-0056686,2026-08-01 22:00:00,20260801,TR-007,NIGHT-A,22,4,A01,ACT-HAUL,44.259,t,34.78,2.12,0.868,0.366,44.259,Ore,Pitram-SIM
P-0065255,2026-08-01 22:00:00,20260801,TR-008,NIGHT-A,22,4,A01,ACT-HAUL,30.936,t,26.75,2.068,0.798,0.09,30.936,Ore,Pitram-SIM
P-0090197,2026-08-01 22:00:00,20260801,TR-011,NIGHT-A,22,4,A01,ACT-HAUL,45.941,t,33.63,2.123,0.824,0.347,45.941,Ore,Pitram-SIM
P-0098613,2026-08-01 22:00:00,20260801,TR-012,NIGHT-A,22,4,A01,ACT-HAUL,50.578,t,35.1,1.82,0.871,0.174,50.578,Ore,Pitram-SIM
P-0114068,2026-08-01 22:30:00,20260801,LH-001,NIGHT-A,22,4,A01,ACT-LOAD,142.477,t,32.89,0.46,0.781,0.264,142.477,Ore,Pitram-SIM
P-0107144,2026-08-01 22:30:00,20260801,LH-007,NIGHT-A,22,4,A04,ACT-LOAD,120.138,t,18.12,0.703,0.774,0.333,120.138,Ore,Pitram-SIM
P-0014838,2026-08-01 22:30:00,20260801,TR-002,NIGHT-A,22,4,A01,ACT-HAUL,44.505,t,28.81,2.186,0.914,0.091,44.505,Ore,Pitram-SIM
P-0023187,2026-08-01 22:30:00,20260801,TR-003,NIGHT-A,22,4,A01,ACT-HAUL,43.477,t,32.2,2.084,0.981,0.023,43.477,Ore,Pitram-SIM
P-0048322,2026-08-01 22:30:00,20260801,TR-006,NIGHT-A,22,4,A01,ACT-HAUL,47.688,t,31.16,2.137,0.8,0.202,47.688,Ore,Pitram-SIM
P-0056687,2026-08-01 22:30:00,20260801,TR-007,NIGHT-A,22,4,A01,ACT-HAUL,55.919,t,34.97,2.077,0.751,0.263,55.919,Ore,Pitram-SIM
P-0065256,2026-08-01 22:30:00,20260801,TR-008,NIGHT-A,22,4,A02,ACT-HAUL,47.333,t,29.27,2.076,0.869,0.049,47.333,Ore,Pitram-SIM
P-0098614,2026-08-01 22:30:00,20260801,TR-012,NIGHT-A,22,4,A01,ACT-HAUL,53.647,t,27.3,1.972,0.797,0.103,53.647,Ore,Pitram-SIM
P-0118027,2026-08-01 23:00:00,20260801,LH-001,NIGHT-A,23,5,A03,ACT-LOAD,176.34,t,21.37,0.919,0.758,0.327,176.34,Ore,Pitram-SIM
P-0118228,2026-08-01 23:00:00,20260801,LH-005,NIGHT-A,23,5,A02,ACT-LOAD,165.201,t,33.99,0.474,0.81,0.188,165.201,Ore,Pitram-SIM
P-0023188,2026-08-01 23:00:00,20260801,TR-003,NIGHT-A,23,5,A01,ACT-HAUL,45.13,t,29.92,1.933,0.798,0.442,45.13,Ore,Pitram-SIM
P-0048323,2026-08-01 23:00:00,20260801,TR-006,NIGHT-A,23,5,A01,ACT-HAUL,40.849,t,34.25,2.119,0.903,0.311,40.849,Ore,Pitram-SIM
P-0056688,2026-08-01 23:00:00,20260801,TR-007,NIGHT-A,23,5,A01,ACT-HAUL,51.179,t,35.35,2.229,0.858,0.389,51.179,Ore,Pitram-SIM
P-0065257,2026-08-01 23:00:00,20260801,TR-008,NIGHT-A,23,5,A01,ACT-HAUL,52.791,t,36.73,2.091,0.732,0.169,52.791,Ore,Pitram-SIM
P-0098615,2026-08-01 23:00:00,20260801,TR-012,NIGHT-A,23,5,A01,ACT-HAUL,56.4,t,36.2,2.09,0.748,0.501,56.4,Ore,Pitram-SIM
P-0128092,2026-08-01 23:30:00,20260801,BT-004,NIGHT-A,23,5,A03,ACT-GS,1.091,bolts,26.16,,,,,,DeswikOps-SIM
P-0122058,2026-08-01 23:30:00,20260801,JD-004,NIGHT-A,23,5,A03,ACT-DEV,2.202,m,60.61,,,,,,DeswikOps-SIM
P-0014839,2026-08-01 23:30:00,20260801,TR-002,NIGHT-A,23,5,A01,ACT-HAUL,44.946,t,31.35,1.941,0.8,0.585,44.946,Ore,Pitram-SIM
P-0048324,2026-08-01 23:30:00,20260801,TR-006,NIGHT-A,23,5,A01,ACT-HAUL,44.823,t,30.69,1.955,0.673,0.25,44.823,Ore,Pitram-SIM
P-0065258,2026-08-01 23:30:00,20260801,TR-008,NIGHT-A,23,5,A01,ACT-HAUL,46.27,t,34.66,2.319,0.869,0.236,46.27,Ore,Pitram-SIM
P-0082181,2026-08-01 23:30:00,20260801,TR-010,NIGHT-A,23,5,A01,ACT-HAUL,53.28,t,28.84,1.751,0.877,0.159,53.28,Ore,Pitram-SIM
P-0098616,2026-08-01 23:30:00,20260801,TR-012,NIGHT-A,23,5,A01,ACT-HAUL,47.97,t,33.21,2.246,0.786,0.176,47.97,Ore,Pitram-SIM
P-0128767,2026-08-02 00:00:00,20260802,BT-004,NIGHT-A,0,6,A03,ACT-GS,0.901,bolts,36.69,,,,,,DeswikOps-SIM
P-0103275,2026-08-02 00:00:00,20260802,LH-004,NIGHT-A,0,6,A01,ACT-LOAD,130.754,t,25.99,0.688,0.901,0.175,130.754,Ore,Pitram-SIM
P-0114258,2026-08-02 00:00:00,20260802,LH-008,NIGHT-A,0,6,A01,ACT-LOAD,150.318,t,36.3,0.587,0.778,0.164,150.318,Ore,Pitram-SIM
P-0006481,2026-08-02 00:00:00,20260802,TR-001,NIGHT-A,0,6,A01,ACT-HAUL,58.093,t,32.46,2.265,0.832,0.238,58.093,Ore,Pitram-SIM
P-0014840,2026-08-02 00:00:00,20260802,TR-002,NIGHT-A,0,6,A01,ACT-HAUL,45.2,t,27.55,1.888,0.864,0.04,45.2,Ore,Pitram-SIM
P-0048325,2026-08-02 00:00:00,20260802,TR-006,NIGHT-A,0,6,A01,ACT-HAUL,44.224,t,35.95,2.143,0.667,0.177,44.224,Ore,Pitram-SIM
P-0056689,2026-08-02 00:00:00,20260802,TR-007,NIGHT-A,0,6,A01,ACT-HAUL,47.646,t,23.52,1.91,0.869,0.084,47.646,Ore,Pitram-SIM
P-0065259,2026-08-02 00:00:00,20260802,TR-008,NIGHT-A,0,6,A01,ACT-HAUL,50.015,t,27.95,1.901,0.853,0.12,50.015,Ore,Pitram-SIM
P-0074086,2026-08-02 00:00:00,20260802,TR-009,NIGHT-A,0,6,A01,ACT-HAUL,52.385,t,33.06,1.964,1.0,0.072,52.385,Ore,Pitram-SIM
P-0082182,2026-08-02 00:00:00,20260802,TR-010,NIGHT-A,0,6,A01,ACT-HAUL,44.803,t,30.44,1.894,0.807,0.258,44.803,Ore,Pitram-SIM
P-0098617,2026-08-02 00:00:00,20260802,TR-012,NIGHT-A,0,6,A01,ACT-HAUL,53.803,t,27.69,2.235,0.856,0.051,53.803,Ore,Pitram-SIM
P-0127670,2026-08-02 00:30:00,20260802,BT-003,NIGHT-A,0,6,A03,ACT-GS,0.832,bolts,44.08,,,,,,DeswikOps-SIM
P-0108771,2026-08-02 00:30:00,20260802,LH-005,NIGHT-A,0,6,A01,ACT-LOAD,231.891,t,19.81,0.567,0.999,0.127,231.891,Ore,Pitram-SIM
P-0006482,2026-08-02 00:30:00,20260802,TR-001,NIGHT-A,0,6,A01,ACT-HAUL,45.389,t,30.33,2.182,0.932,0.293,45.389,Ore,Pitram-SIM
P-0014841,2026-08-02 00:30:00,20260802,TR-002,NIGHT-A,0,6,A01,ACT-HAUL,57.712,t,35.22,2.16,0.885,0.195,57.712,Ore,Pitram-SIM
P-0048326,2026-08-02 00:30:00,20260802,TR-006,NIGHT-A,0,6,A01,ACT-HAUL,46.307,t,36.56,2.016,0.728,0.45,46.307,Ore,Pitram-SIM
P-0056690,2026-08-02 00:30:00,20260802,TR-007,NIGHT-A,0,6,A01,ACT-HAUL,39.981,t,32.29,2.02,0.714,0.277,39.981,Ore,Pitram-SIM
P-0065260,2026-08-02 00:30:00,20260802,TR-008,NIGHT-A,0,6,A03,ACT-HAUL,41.405,t,28.6,2.054,0.94,0.151,41.405,Ore,Pitram-SIM
P-0074087,2026-08-02 00:30:00,20260802,TR-009,NIGHT-A,0,6,A01,ACT-HAUL,45.958,t,27.62,1.92,0.714,0.312,45.958,Ore,Pitram-SIM
P-0082183,2026-08-02 00:30:00,20260802,TR-010,NIGHT-A,0,6,A01,ACT-HAUL,45.032,t,36.2,1.892,0.879,0.532,45.032,Ore,Pitram-SIM
P-0098618,2026-08-02 00:30:00,20260802,TR-012,NIGHT-A,0,6,A01,ACT-HAUL,53.091,t,33.34,1.892,0.947,0.248,53.091,Ore,Pitram-SIM
P-0006483,2026-08-02 01:00:00,20260802,TR-001,NIGHT-A,1,7,A01,ACT-HAUL,45.509,t,30.41,2.224,0.899,0.341,45.509,Ore,Pitram-SIM
P-0014842,2026-08-02 01:00:00,20260802,TR-002,NIGHT-A,1,7,A01,ACT-HAUL,40.587,t,35.83,2.215,0.667,0.133,40.587,Ore,Pitram-SIM
P-0023189,2026-08-02 01:00:00,20260802,TR-003,NIGHT-A,1,7,A01,ACT-HAUL,51.012,t,29.5,2.1,0.798,0.046,51.012,Ore,Pitram-SIM
P-0048327,2026-08-02 01:00:00,20260802,TR-006,NIGHT-A,1,7,A01,ACT-HAUL,42.425,t,31.63,2.021,0.629,0.337,42.425,Ore,Pitram-SIM
P-0056691,2026-08-02 01:00:00,20260802,TR-007,NIGHT-A,1,7,A01,ACT-HAUL,41.602,t,30.88,2.103,0.815,0.293,41.602,Ore,Pitram-SIM
P-0065261,2026-08-02 01:00:00,20260802,TR-008,NIGHT-A,1,7,A03,ACT-HAUL,47.643,t,32.95,2.305,0.952,0.156,47.643,Ore,Pitram-SIM
P-0074088,2026-08-02 01:00:00,20260802,TR-009,NIGHT-A,1,7,A01,ACT-HAUL,43.032,t,35.97,2.155,0.777,0.268,43.032,Ore,Pitram-SIM
P-0082184,2026-08-02 01:00:00,20260802,TR-010,NIGHT-A,1,7,A01,ACT-HAUL,43.018,t,35.24,2.223,0.784,0.401,43.018,Ore,Pitram-SIM
P-0098619,2026-08-02 01:00:00,20260802,TR-012,NIGHT-A,1,7,A01,ACT-HAUL,42.237,t,30.92,2.208,0.868,0.247,42.237,Ore,Pitram-SIM
P-0124799,2026-08-02 01:30:00,20260802,BT-003,NIGHT-A,1,7,A03,ACT-GS,1.038,bolts,32.12,,,,,,DeswikOps-SIM
P-0119482,2026-08-02 01:30:00,20260802,JD-002,NIGHT-A,1,7,A02,ACT-DEV,1.901,m,48.46,,,,,,DeswikOps-SIM
P-0122350,2026-08-02 01:30:00,20260802,JD-003,NIGHT-A,1,7,A02,ACT-DEV,1.655,m,65.28,,,,,,DeswikOps-SIM
P-0014843,2026-08-02 01:30:00,20260802,TR-002,NIGHT-A,1,7,A01,ACT-HAUL,45.758,t,26.14,1.94,0.618,0.097,45.758,Ore,Pitram-SIM
P-0023190,2026-08-02 01:30:00,20260802,TR-003,NIGHT-A,1,7,A01,ACT-HAUL,42.687,t,33.33,2.31,0.827,0.111,42.687,Ore,Pitram-SIM
P-0048328,2026-08-02 01:30:00,20260802,TR-006,NIGHT-A,1,7,A01,ACT-HAUL,46.45,t,33.02,2.055,0.929,0.127,46.45,Ore,Pitram-SIM
P-0056692,2026-08-02 01:30:00,20260802,TR-007,NIGHT-A,1,7,A03,ACT-HAUL,40.503,t,28.6,2.161,0.701,0.122,40.503,Ore,Pitram-SIM
P-0098620,2026-08-02 01:30:00,20260802,TR-012,NIGHT-A,1,7,A01,ACT-HAUL,48.175,t,30.47,2.142,0.834,0.589,48.175,Ore,Pitram-SIM
P-0135681,2026-08-02 01:30:00,20260802,UV-003,NIGHT-A,1,7,A01,ACT-AUX,0.926,trips,40.27,,,,,,DeswikOps-SIM
P-0100798,2026-08-02 02:00:00,20260802,LH-002,NIGHT-A,2,8,A01,ACT-LOAD,186.939,t,20.1,0.823,0.78,0.206,186.939,Ore,Pitram-SIM
P-0101192,2026-08-02 02:00:00,20260802,LH-005,NIGHT-A,2,8,A01,ACT-LOAD,164.185,t,26.58,1.072,0.732,0.16,164.185,Ore,Pitram-SIM
P-0014844,2026-08-02 02:00:00,20260802,TR-002,NIGHT-A,2,8,A01,ACT-HAUL,51.942,t,26.28,1.997,0.848,0.276,51.942,Ore,Pitram-SIM
P-0023191,2026-08-02 02:00:00,20260802,TR-003,NIGHT-A,2,8,A01,ACT-HAUL,44.14,t,27.94,1.798,0.823,0.306,44.14,Ore,Pitram-SIM
P-0031424,2026-08-02 02:00:00,20260802,TR-004,NIGHT-A,2,8,A01,ACT-HAUL,50.225,t,31.52,2.101,0.724,0.063,50.225,Ore,Pitram-SIM
P-0048329,2026-08-02 02:00:00,20260802,TR-006,NIGHT-A,2,8,A01,ACT-HAUL,58.093,t,38.74,2.288,0.794,0.165,58.093,Ore,Pitram-SIM
P-0098621,2026-08-02 02:00:00,20260802,TR-012,NIGHT-A,2,8,A01,ACT-HAUL,39.337,t,35.3,2.084,0.853,0.092,39.337,Ore,Pitram-SIM
P-0131442,2026-08-02 02:00:00,20260802,UV-003,NIGHT-A,2,8,A01,ACT-AUX,0.781,trips,32.61,,,,,,DeswikOps-SIM
P-0006484,2026-08-02 02:30:00,20260802,TR-001,NIGHT-A,2,8,A01,ACT-HAUL,41.059,t,31.49,1.722,0.873,0.315,41.059,Ore,Pitram-SIM
P-0014845,2026-08-02 02:30:00,20260802,TR-002,NIGHT-A,2,8,A01,ACT-HAUL,42.371,t,35.82,1.881,0.812,0.478,42.371,Ore,Pitram-SIM
P-0023192,2026-08-02 02:30:00,20260802,TR-003,NIGHT-A,2,8,A01,ACT-HAUL,50.65,t,28.42,1.742,0.946,0.249,50.65,Ore,Pitram-SIM
P-0031425,2026-08-02 02:30:00,20260802,TR-004,NIGHT-A,2,8,A01,ACT-HAUL,41.529,t,29.89,1.738,0.901,0.249,41.529,Ore,Pitram-SIM
P-0098622,2026-08-02 02:30:00,20260802,TR-012,NIGHT-A,2,8,A01,ACT-HAUL,49.829,t,27.02,1.781,0.918,0.477,49.829,Ore,Pitram-SIM
P-0136052,2026-08-02 02:30:00,20260802,UV-002,NIGHT-A,2,8,A04,ACT-AUX,0.746,trips,29.81,,,,,,DeswikOps-SIM
P-0006485,2026-08-02 03:00:00,20260802,TR-001,NIGHT-A,3,9,A01,ACT-HAUL,49.724,t,27.37,2.027,0.864,0.211,49.724,Ore,Pitram-SIM
P-0014846,2026-08-02 03:00:00,20260802,TR-002,NIGHT-A,3,9,A01,ACT-HAUL,48.351,t,30.76,1.827,0.617,0.098,48.351,Ore,Pitram-SIM
P-0031426,2026-08-02 03:00:00,20260802,TR-004,NIGHT-A,3,9,A01,ACT-HAUL,41.137,t,29.6,2.118,0.995,0.341,41.137,Ore,Pitram-SIM
P-0065262,2026-08-02 03:00:00,20260802,TR-008,NIGHT-A,3,9,A01,ACT-HAUL,54.67,t,25.53,1.784,0.799,0.357,54.67,Ore,Pitram-SIM
P-0098623,2026-08-02 03:00:00,20260802,TR-012,NIGHT-A,3,9,A01,ACT-HAUL,53.561,t,36.34,2.059,0.778,0.248,53.561,Ore,Pitram-SIM
P-0130301,2026-08-02 03:30:00,20260802,BT-006,NIGHT-A,3,9,A03,ACT-GS,0.963,bolts,56.05,,,,,,DeswikOps-SIM
P-0108144,2026-08-02 03:30:00,20260802,LH-001,NIGHT-A,3,9,A01,ACT-LOAD,129.208,t,29.47,0.569,0.776,0.223,129.208,Ore,Pitram-SIM
P-0006486,2026-08-02 03:30:00,20260802,TR-001,NIGHT-A,3,9,A01,ACT-HAUL,52.602,t,31.02,2.064,0.855,0.116,52.602,Ore,Pitram-SIM
P-0014847,2026-08-02 03:30:00,20260802,TR-002,NIGHT-A,3,9,A01,ACT-HAUL,43.613,t,25.89,2.023,0.806,0.15,43.613,Ore,Pitram-SIM
P-0065263,2026-08-02 03:30:00,20260802,TR-008,NIGHT-A,3,9,A01,ACT-HAUL,41.604,t,37.09,2.147,0.823,0.557,41.604,Ore,Pitram-SIM
P-0090198,2026-08-02 03:30:00,20260802,TR-011,NIGHT-A,3,9,A01,ACT-HAUL,54.813,t,35.49,2.236,0.803,0.383,54.813,Ore,Pitram-SIM
P-0098624,2026-08-02 03:30:00,20260802,TR-012,NIGHT-A,3,9,A01,ACT-HAUL,41.365,t,25.59,1.927,0.86,0.046,41.365,Ore,Pitram-SIM
P-0121690,2026-08-02 04:00:00,20260802,JD-005,NIGHT-A,4,10,A02,ACT-DEV,2.126,m,68.6,,,,,,DeswikOps-SIM
P-0114701,2026-08-02 04:00:00,20260802,LH-002,NIGHT-A,4,10,A01,ACT-LOAD,175.264,t,20.0,0.514,0.972,0.194,175.264,Ore,Pitram-SIM
P-0102871,2026-08-02 04:00:00,20260802,LH-005,NIGHT-A,4,10,A01,ACT-LOAD,190.216,t,27.05,0.41,0.754,0.203,190.216,Ore,Pitram-SIM
P-0101725,2026-08-02 04:00:00,20260802,LH-008,NIGHT-A,4,10,A01,ACT-LOAD,162.302,t,42.81,0.597,0.805,0.339,162.302,Ore,Pitram-SIM
P-0006487,2026-08-02 04:00:00,20260802,TR-001,NIGHT-A,4,10,A01,ACT-HAUL,42.102,t,31.07,1.888,0.836,0.154,42.102,Ore,Pitram-SIM
P-0014848,2026-08-02 04:00:00,20260802,TR-002,NIGHT-A,4,10,A01,ACT-HAUL,47.216,t,32.81,1.997,0.662,0.153,47.216,Ore,Pitram-SIM
P-0031427,2026-08-02 04:00:00,20260802,TR-004,NIGHT-A,4,10,A04,ACT-HAUL,41.207,t,32.04,1.746,0.729,0.397,41.207,Ore,Pitram-SIM
P-0065264,2026-08-02 04:00:00,20260802,TR-008,NIGHT-A,4,10,A01,ACT-HAUL,41.411,t,32.36,2.139,0.909,0.267,41.411,Ore,Pitram-SIM
P-0090199,2026-08-02 04:00:00,20260802,TR-011,NIGHT-A,4,10,A01,ACT-HAUL,45.996,t,26.05,1.913,0.821,0.352,45.996,Ore,Pitram-SIM
P-0098625,2026-08-02 04:00:00,20260802,TR-012,NIGHT-A,4,10,A01,ACT-HAUL,38.173,t,33.35,1.919,0.645,0.055,38.173,Ore,Pitram-SIM
P-0106059,2026-08-02 04:30:00,20260802,LH-001,NIGHT-A,4,10,A01,ACT-LOAD,208.058,t,26.55,0.664,0.728,0.041,208.058,Ore,Pitram-SIM
P-0006488,2026-08-02 04:30:00,20260802,TR-001,NIGHT-A,4,10,A01,ACT-HAUL,45.538,t,32.89,1.897,0.694,0.193,45.538,Ore,Pitram-SIM
P-0014849,2026-08-02 04:30:00,20260802,TR-002,NIGHT-A,4,10,A01,ACT-HAUL,50.668,t,34.06,2.064,0.849,0.467,50.668,Ore,Pitram-SIM
P-0031428,2026-08-02 04:30:00,20260802,TR-004,NIGHT-A,4,10,A01,ACT-HAUL,48.996,t,32.79,2.016,0.624,0.08,48.996,Ore,Pitram-SIM
P-0065265,2026-08-02 04:30:00,20260802,TR-008,NIGHT-A,4,10,A01,ACT-HAUL,44.01,t,36.06,2.046,0.828,0.258,44.01,Ore,Pitram-SIM
P-0082185,2026-08-02 04:30:00,20260802,TR-010,NIGHT-A,4,10,A03,ACT-HAUL,55.751,t,28.79,2.168,0.66,0.34,55.751,Ore,Pitram-SIM
P-0090200,2026-08-02 04:30:00,20260802,TR-011,NIGHT-A,4,10,A01,ACT-HAUL,41.674,t,30.12,1.942,0.892,0.215,41.674,Ore,Pitram-SIM
P-0098626,2026-08-02 04:30:00,20260802,TR-012,NIGHT-A,4,10,A01,ACT-HAUL,45.643,t,30.66,2.127,0.735,0.117,45.643,Ore,Pitram-SIM
P-0126207,2026-08-02 05:00:00,20260802,BT-005,NIGHT-A,5,11,A03,ACT-GS,1.381,bolts,49.59,,,,,,DeswikOps-SIM
P-0128534,2026-08-02 05:00:00,20260802,BT-006,NIGHT-A,5,11,A03,ACT-GS,1.214,bolts,20.15,,,,,,DeswikOps-SIM
P-0110244,2026-08-02 05:00:00,20260802,LH-007,NIGHT-A,5,11,A01,ACT-LOAD,127.537,t,34.24,0.892,0.842,0.329,127.537,Ore,Pitram-SIM
P-0006489,2026-08-02 05:00:00,20260802,TR-001,NIGHT-A,5,11,A01,ACT-HAUL,56.349,t,33.85,2.272,0.674,0.206,56.349,Ore,Pitram-SIM
P-0014850,2026-08-02 05:00:00,20260802,TR-002,NIGHT-A,5,11,A01,ACT-HAUL,46.355,t,31.83,1.941,0.744,0.309,46.355,Ore,Pitram-SIM
P-0031429,2026-08-02 05:00:00,20260802,TR-004,NIGHT-A,5,11,A01,ACT-HAUL,35.991,t,31.68,2.179,0.809,0.082,35.991,Ore,Pitram-SIM
P-0065266,2026-08-02 05:00:00,20260802,TR-008,NIGHT-A,5,11,A01,ACT-HAUL,48.537,t,32.74,2.052,0.631,0.426,48.537,Ore,Pitram-SIM
P-0082186,2026-08-02 05:00:00,20260802,TR-010,NIGHT-A,5,11,A01,ACT-HAUL,46.843,t,31.3,2.058,0.77,0.038,46.843,Ore,Pitram-SIM
