FailureID,FailureTimestamp,DateKey,UnitCode,ComponentID,FailureMode,WorkOrderID,RepairStart,RepairEnd,ActiveRepairHours,LogisticsWaitHours,TotalDownHours,SMUHours,FailureCode,SourceSystem
F-002333,2025-11-16 14:00:00,20251116,JD-006,CMP-HYD,Main pump failure,WO-004833,2025-11-16 14:41:28,2025-11-16 19:05:52,4.41,0.69,5.1,8837.6,HYD-80,CMMS-SIM
F-002334,2025-11-17 16:00:00,20251117,JD-006,CMP-HYD,Boom cylinder seal leak,WO-004835,2025-11-17 18:47:25,2025-11-18 03:04:53,8.29,2.79,11.08,8920.9,HYD-76,CMMS-SIM
F-002335,2025-11-23 02:00:00,20251123,JD-006,CMP-HYD,Boom cylinder seal leak,WO-004838,2025-11-23 06:13:31,2025-11-23 11:07:33,4.9,4.23,9.13,8934.9,HYD-41,CMMS-SIM
F-002336,2025-11-23 17:00:00,20251123,JD-006,CMP-HYD,Hose burst,WO-004839,2025-11-23 19:49:30,2025-11-24 02:30:01,6.68,2.83,9.5,8971.6,HYD-32,CMMS-SIM
F-002337,2025-11-24 18:00:00,20251124,JD-006,CMP-ELE,Lighting circuit fault,WO-004841,2025-11-24 19:33:20,2025-11-25 03:12:37,7.65,1.56,9.21,8985.5,ELE-72,CMMS-SIM
F-002338,2025-11-29 21:00:00,20251129,JD-006,CMP-ELE,Starter fault,WO-004844,2025-11-29 21:45:08,2025-11-30 04:26:57,6.7,0.75,7.45,9039.1,ELE-93,CMMS-SIM
F-002339,2025-12-05 05:30:00,20251205,JD-006,CMP-HYD,Main pump failure,WO-004846,2025-12-05 06:11:46,2025-12-05 11:45:40,5.57,0.7,6.26,9086.0,HYD-76,CMMS-SIM
F-002340,2025-12-11 03:30:00,20251211,JD-006,CMP-HYD,Hose burst,WO-004849,2025-12-11 05:09:00,2025-12-11 06:19:14,1.17,1.65,2.82,9158.9,HYD-30,CMMS-SIM
F-002341,2025-12-12 01:00:00,20251212,JD-006,CMP-ELE,Lighting circuit fault,WO-004850,2025-12-12 07:31:04,2025-12-12 09:36:22,2.09,6.52,8.61,9239.9,ELE-98,CMMS-SIM
F-002342,2025-12-13 15:00:00,20251213,JD-006,CMP-HYD,Main pump failure,WO-004851,2025-12-13 16:02:54,2025-12-13 21:44:27,5.69,1.05,6.74,9294.0,HYD-60,CMMS-SIM
F-002343,2025-12-15 05:30:00,20251215,JD-006,CMP-TRN,Torque converter issue,WO-004853,2025-12-15 06:07:43,2025-12-15 14:11:11,8.06,0.63,8.69,9330.0,TRN-75,CMMS-SIM
F-002344,2025-12-19 05:00:00,20251219,JD-006,CMP-BRK,Brake pressure fault,WO-004854,2025-12-19 07:27:51,2025-12-19 12:25:01,4.95,2.46,7.42,9406.9,BRK-70,CMMS-SIM
F-002345,2025-12-27 00:30:00,20251227,JD-006,CMP-ELE,Lighting circuit fault,WO-004857,2025-12-27 02:24:56,2025-12-27 05:27:08,3.04,1.92,4.95,9493.2,ELE-80,CMMS-SIM
F-002346,2025-12-31 13:00:00,20251231,JD-006,CMP-ELE,Lighting circuit fault,WO-004858,2025-12-31 14:16:38,2025-12-31 18:18:30,4.03,1.28,5.31,9573.2,ELE-54,CMMS-SIM
F-002347,2026-01-01 06:00:00,20260101,JD-006,CMP-HYD,Boom cylinder seal leak,WO-004859,2026-01-01 07:03:14,2026-01-01 12:20:23,5.29,1.05,6.34,9625.7,HYD-40,CMMS-SIM
F-002348,2026-01-04 08:00:00,20260104,JD-006,CMP-HYD,Hose burst,WO-004861,2026-01-04 08:21:13,2026-01-04 19:43:55,11.38,0.35,11.73,9666.4,HYD-35,CMMS-SIM
F-002349,2026-01-05 17:00:00,20260105,JD-006,CMP-TYR,Track tension failure,WO-004862,2026-01-05 19:24:15,2026-01-06 00:55:13,5.52,2.4,7.92,9737.5,TYR-09,CMMS-SIM
F-002350,2026-01-06 14:00:00,20260106,JD-006,CMP-OTH,Other mechanical fault,WO-004864,2026-01-06 15:16:23,2026-01-06 22:35:49,7.32,1.27,8.6,9748.8,OTH-56,CMMS-SIM
F-002351,2026-01-07 04:00:00,20260107,JD-006,CMP-ELE,Sensor failure,WO-004865,2026-01-07 05:52:28,2026-01-07 15:01:35,9.15,1.87,11.03,9796.1,ELE-06,CMMS-SIM
F-002352,2026-01-08 12:00:00,20260108,JD-006,CMP-BRK,Brake pressure fault,WO-004866,2026-01-08 12:59:56,2026-01-08 15:53:56,2.9,1.0,3.9,9852.5,BRK-14,CMMS-SIM
F-002353,2026-01-08 17:30:00,20260108,JD-006,CMP-HYD,Hose burst,WO-004867,2026-01-08 19:30:32,2026-01-09 05:17:55,9.79,2.01,11.8,9921.4,HYD-80,CMMS-SIM
F-002354,2026-01-09 06:30:00,20260109,JD-006,CMP-HYD,Boom cylinder seal leak,WO-004868,2026-01-09 09:13:53,2026-01-09 13:07:00,3.89,2.73,6.62,9993.5,HYD-88,CMMS-SIM
F-002355,2026-01-12 23:00:00,20260112,JD-006,CMP-ELE,Starter fault,WO-004870,2026-01-13 00:42:59,2026-01-13 05:32:57,4.83,1.72,6.55,10026.3,ELE-22,CMMS-SIM
F-002356,2026-01-15 06:30:00,20260115,JD-006,CMP-HYD,Boom cylinder seal leak,WO-004872,2026-01-15 09:44:28,2026-01-15 20:02:13,10.3,3.24,13.54,10075.0,HYD-44,CMMS-SIM
F-002357,2026-01-21 01:30:00,20260121,JD-006,CMP-HYD,Hose burst,WO-004874,2026-01-21 02:10:07,2026-01-21 05:29:27,3.32,0.67,3.99,10140.7,HYD-13,CMMS-SIM
F-002358,2026-01-30 16:00:00,20260130,JD-006,CMP-ELE,Sensor failure,WO-004876,2026-01-30 17:50:23,2026-01-30 18:46:13,0.93,1.84,2.77,10177.6,ELE-90,CMMS-SIM
F-002359,2026-02-01 23:00:00,20260201,JD-006,CMP-ENG,Cooling issue,WO-004877,2026-02-02 00:49:06,2026-02-02 05:39:25,4.84,1.82,6.66,10189.4,ENG-63,CMMS-SIM
F-002360,2026-02-03 04:00:00,20260203,JD-006,CMP-TYR,Sidewall damage,WO-004878,2026-02-03 05:10:38,2026-02-03 14:26:12,9.26,1.18,10.44,10224.2,TYR-67,CMMS-SIM
F-002361,2026-02-06 06:30:00,20260206,JD-006,CMP-ELE,Starter fault,WO-004879,2026-02-06 09:18:31,2026-02-06 16:55:31,7.62,2.81,10.43,10313.9,ELE-66,CMMS-SIM
F-002362,2026-02-06 21:30:00,20260206,JD-006,CMP-HYD,Valve block leak,WO-004880,2026-02-06 22:53:01,2026-02-07 01:17:38,2.41,1.38,3.79,10366.7,HYD-98,CMMS-SIM
F-002363,2026-02-10 11:00:00,20260210,JD-006,CMP-ELE,Starter fault,WO-004882,2026-02-10 12:01:00,2026-02-10 17:34:46,5.56,1.02,6.58,10453.4,ELE-15,CMMS-SIM
F-002364,2026-02-13 17:30:00,20260213,JD-006,CMP-TYR,Sidewall damage,WO-004885,2026-02-13 17:42:30,2026-02-13 22:43:18,5.01,0.21,5.22,10484.7,TYR-96,CMMS-SIM
F-002365,2026-02-19 20:00:00,20260219,JD-006,CMP-ENG,Turbo fault,WO-004889,2026-02-19 20:26:46,2026-02-20 06:35:21,10.14,0.45,10.59,10520.5,ENG-34,CMMS-SIM
F-002366,2026-02-21 12:00:00,20260221,JD-006,CMP-HYD,Valve block leak,WO-004890,2026-02-21 13:27:56,2026-02-21 20:38:17,7.17,1.47,8.64,10605.1,HYD-96,CMMS-SIM
F-002367,2026-02-28 21:30:00,20260228,JD-006,CMP-TRN,Torque converter issue,WO-004893,2026-02-28 22:27:27,2026-03-01 06:33:10,8.1,0.96,9.05,10681.3,TRN-54,CMMS-SIM
F-002368,2026-03-03 15:30:00,20260303,JD-006,CMP-BRK,Brake wear alarm,WO-004895,2026-03-03 17:39:25,2026-03-03 21:02:42,3.39,2.16,5.55,10750.5,BRK-66,CMMS-SIM
F-002369,2026-03-06 00:00:00,20260306,JD-006,CMP-ELE,Harness damage,WO-004896,2026-03-06 01:55:48,2026-03-06 08:24:19,6.48,1.93,8.41,10771.9,ELE-98,CMMS-SIM
F-002370,2026-03-10 14:30:00,20260310,JD-006,CMP-HYD,Valve block leak,WO-004898,2026-03-10 16:39:23,2026-03-10 18:41:43,2.04,2.16,4.2,10833.1,HYD-13,CMMS-SIM
F-002371,2026-03-12 08:00:00,20260312,JD-006,CMP-HYD,Valve block leak,WO-004900,2026-03-12 09:32:16,2026-03-12 16:40:03,7.13,1.54,8.67,10900.8,HYD-31,CMMS-SIM
F-002372,2026-03-13 04:00:00,20260313,JD-006,CMP-ELE,Harness damage,WO-004902,2026-03-13 05:10:24,2026-03-13 11:48:52,6.64,1.17,7.81,10959.3,ELE-34,CMMS-SIM
F-002373,2026-03-15 18:00:00,20260315,JD-006,CMP-ELE,Lighting circuit fault,WO-004904,2026-03-15 20:56:18,2026-03-16 04:08:21,7.2,2.94,10.14,11047.8,ELE-93,CMMS-SIM
F-002374,2026-03-16 17:30:00,20260316,JD-006,CMP-HYD,Valve block leak,WO-004905,2026-03-16 17:46:56,2026-03-16 19:22:06,1.59,0.28,1.87,11060.9,HYD-93,CMMS-SIM
F-002375,2026-03-27 18:00:00,20260327,JD-006,CMP-HYD,Hose burst,WO-004911,2026-03-27 18:15:54,2026-03-28 04:42:37,10.45,0.27,10.71,11101.2,HYD-55,CMMS-SIM
F-002376,2026-03-28 15:30:00,20260328,JD-006,CMP-BRK,Brake pressure fault,WO-004913,2026-03-28 16:18:38,2026-03-28 19:39:34,3.35,0.81,4.16,11119.6,BRK-08,CMMS-SIM
F-002377,2026-04-08 18:30:00,20260408,JD-006,CMP-TYR,Tyre change,WO-004916,2026-04-08 19:40:55,2026-04-09 11:31:28,15.84,1.18,17.02,11130.8,TYR-57,CMMS-SIM
F-002378,2026-04-09 21:30:00,20260409,JD-006,CMP-ELE,Starter fault,WO-004917,2026-04-09 21:55:56,2026-04-10 02:26:20,4.51,0.43,4.94,11144.8,ELE-73,CMMS-SIM
F-002379,2026-04-11 08:00:00,20260411,JD-006,CMP-HYD,Valve block leak,WO-004919,2026-04-11 08:34:45,2026-04-11 12:46:06,4.19,0.58,4.77,11210.7,HYD-03,CMMS-SIM
F-002380,2026-04-14 01:00:00,20260414,JD-006,CMP-BRK,Brake pressure fault,WO-004921,2026-04-14 03:11:54,2026-04-14 07:34:11,4.37,2.2,6.57,11274.3,BRK-20,CMMS-SIM
F-002381,2026-04-18 00:30:00,20260418,JD-006,CMP-TYR,Sidewall damage,WO-004923,2026-04-18 02:09:51,2026-04-18 15:45:30,13.59,1.66,15.26,11312.2,TYR-02,CMMS-SIM
F-002382,2026-04-19 13:30:00,20260419,JD-006,CMP-ELE,Harness damage,WO-004924,2026-04-19 13:45:52,2026-04-19 18:45:04,4.99,0.26,5.25,11377.1,ELE-87,CMMS-SIM
F-002383,2026-04-22 01:00:00,20260422,JD-006,CMP-ENG,Turbo fault,WO-004925,2026-04-22 05:08:03,2026-04-22 12:50:11,7.7,4.13,11.84,11443.2,ENG-84,CMMS-SIM
F-002384,2026-04-25 06:30:00,20260425,JD-006,CMP-ELE,Harness damage,WO-004926,2026-04-25 06:53:32,2026-04-25 12:09:09,5.26,0.39,5.65,11488.2,ELE-20,CMMS-SIM
F-002385,2026-04-29 13:30:00,20260429,JD-006,CMP-HYD,Hose burst,WO-004928,2026-04-29 14:33:55,2026-04-29 17:15:46,2.7,1.07,3.76,11572.0,HYD-09,CMMS-SIM
F-002386,2026-05-06 15:00:00,20260506,JD-006,CMP-SVC,Service-related defect,WO-004930,2026-05-06 18:11:00,2026-05-07 05:08:37,10.96,3.18,14.14,11582.8,SVC-54,CMMS-SIM
F-002387,2026-05-07 16:00:00,20260507,JD-006,CMP-HYD,Valve block leak,WO-004931,2026-05-07 18:37:08,2026-05-08 03:32:13,8.92,2.62,11.54,11599.9,HYD-18,CMMS-SIM
F-002388,2026-05-11 17:30:00,20260511,JD-006,CMP-HYD,Hose burst,WO-004932,2026-05-11 19:05:58,2026-05-11 21:15:27,2.16,1.6,3.76,11621.1,HYD-84,CMMS-SIM
F-002389,2026-05-13 16:00:00,20260513,JD-006,CMP-HYD,Hose burst,WO-004933,2026-05-13 20:26:51,2026-05-14 03:28:12,7.02,4.45,11.47,11634.6,HYD-24,CMMS-SIM
F-002390,2026-05-15 09:00:00,20260515,JD-006,CMP-HYD,Hose burst,WO-004934,2026-05-15 09:35:20,2026-05-15 14:28:35,4.89,0.59,5.48,11695.8,HYD-97,CMMS-SIM
F-002391,2026-05-18 01:00:00,20260518,JD-006,CMP-ENG,Cooling issue,WO-004938,2026-05-18 02:47:56,2026-05-18 09:58:01,7.17,1.8,8.97,11721.0,ENG-18,CMMS-SIM
F-002392,2026-05-20 04:30:00,20260520,JD-006,CMP-HYD,Valve block leak,WO-004939,2026-05-20 05:32:02,2026-05-20 11:11:13,5.65,1.03,6.69,11737.0,HYD-55,CMMS-SIM
F-002393,2026-05-23 08:00:00,20260523,JD-006,CMP-TYR,Tyre change,WO-004940,2026-05-23 12:49:49,2026-05-23 16:12:02,3.37,4.83,8.2,11825.1,TYR-26,CMMS-SIM
F-002394,2026-05-27 01:00:00,20260527,JD-006,CMP-ELE,Starter fault,WO-004943,2026-05-27 01:21:37,2026-05-27 04:40:40,3.32,0.36,3.68,11860.4,ELE-57,CMMS-SIM
F-002395,2026-05-31 01:30:00,20260531,JD-006,CMP-ELE,Starter fault,WO-004945,2026-05-31 02:31:09,2026-05-31 05:10:55,2.66,1.02,3.68,11933.3,ELE-97,CMMS-SIM
F-002396,2026-06-03 07:00:00,20260603,JD-006,CMP-BRK,Brake wear alarm,WO-004946,2026-06-03 12:03:23,2026-06-03 16:30:15,4.45,5.06,9.5,11972.1,BRK-95,CMMS-SIM
F-002397,2026-06-16 08:30:00,20260616,JD-006,CMP-TYR,Tyre change,WO-004952,2026-06-16 08:43:42,2026-06-16 17:47:35,9.06,0.23,9.29,12058.7,TYR-78,CMMS-SIM
F-002398,2026-06-19 17:00:00,20260619,JD-006,CMP-ELE,Lighting circuit fault,WO-004954,2026-06-19 19:28:37,2026-06-20 00:14:25,4.76,2.48,7.24,12095.7,ELE-05,CMMS-SIM
F-002399,2026-07-02 15:00:00,20260702,JD-006,CMP-TYR,Tyre change,WO-004957,2026-07-02 17:06:51,2026-07-02 19:31:12,2.41,2.11,4.52,12182.3,TYR-89,CMMS-SIM
F-002400,2026-07-11 04:30:00,20260711,JD-006,CMP-ENG,Turbo fault,WO-004959,2026-07-11 04:43:26,2026-07-11 09:22:59,4.66,0.22,4.88,12268.7,ENG-26,CMMS-SIM
F-002401,2026-07-12 16:00:00,20260712,JD-006,CMP-BRK,Brake wear alarm,WO-004961,2026-07-12 17:39:29,2026-07-12 21:47:25,4.13,1.66,5.79,12352.1,BRK-12,CMMS-SIM
F-002402,2026-07-30 20:30:00,20260730,JD-006,CMP-ELE,Sensor failure,WO-004964,2026-07-30 21:00:20,2026-07-31 01:25:33,4.42,0.51,4.93,12376.7,ELE-86,CMMS-SIM
F-002403,2026-08-04 03:30:00,20260804,JD-006,CMP-ELE,Sensor failure,WO-004966,2026-08-04 05:25:42,2026-08-04 07:35:51,2.17,1.93,4.1,12458.0,ELE-78,CMMS-SIM
F-002404,2026-08-15 14:00:00,20260815,JD-006,CMP-TYR,Track tension failure,WO-004968,2026-08-15 18:00:00,2026-08-16 02:26:08,8.44,4.0,12.44,12547.9,TYR-82,CMMS-SIM
F-002405,2026-08-19 14:00:00,20260819,JD-006,CMP-ELE,Sensor failure,WO-004969,2026-08-19 16:17:22,2026-08-19 21:45:56,5.48,2.29,7.77,12587.5,ELE-69,CMMS-SIM
F-002406,2026-08-19 18:00:00,20260819,JD-006,CMP-ENG,Fuel system fault,WO-004970,2026-08-19 20:40:13,2026-08-20 01:23:32,4.72,2.67,7.39,12598.8,ENG-79,CMMS-SIM
F-002407,2026-08-20 18:00:00,20260820,JD-006,CMP-ELE,Harness damage,WO-004971,2026-08-20 18:47:56,2026-08-20 22:11:58,3.4,0.8,4.2,12667.5,ELE-28,CMMS-SIM
F-002408,2026-08-31 06:30:00,20260831,JD-006,CMP-ELE,Starter fault,WO-004973,2026-08-31 10:56:58,2026-08-31 17:44:42,6.8,4.45,11.25,12731.6,ELE-64,CMMS-SIM
F-002409,2026-09-12 11:00:00,20260912,JD-006,CMP-ELE,Sensor failure,WO-004975,2026-09-12 17:08:44,2026-09-13 01:20:20,8.19,6.15,14.34,12764.7,ELE-72,CMMS-SIM
F-002410,2025-10-01 23:30:00,20251001,BT-001,CMP-TYR,Sidewall damage,WO-004977,2025-10-02 01:56:13,2025-10-02 13:12:12,11.27,2.44,13.7,8018.8,TYR-35,CMMS-SIM
F-002411,2025-10-06 11:00:00,20251006,BT-001,CMP-ELE,Starter fault,WO-004979,2025-10-06 12:59:21,2025-10-06 14:34:27,1.58,1.99,3.57,8068.9,ELE-06,CMMS-SIM
F-002412,2025-10-06 18:00:00,20251006,BT-001,CMP-HYD,Main pump failure,WO-004980,2025-10-06 19:29:08,2025-10-07 04:52:36,9.39,1.49,10.88,8101.5,HYD-65,CMMS-SIM
F-002413,2025-10-07 11:00:00,20251007,BT-001,CMP-HYD,Boom cylinder seal leak,WO-004982,2025-10-07 14:20:03,2025-10-07 18:07:27,3.79,3.33,7.12,8139.5,HYD-84,CMMS-SIM
F-002414,2025-10-10 11:30:00,20251010,BT-001,CMP-HYD,Boom cylinder seal leak,WO-004986,2025-10-10 13:02:12,2025-10-10 21:40:41,8.64,1.54,10.18,8151.5,HYD-73,CMMS-SIM
F-002415,2025-10-12 14:00:00,20251012,BT-001,CMP-ENG,Cooling issue,WO-004988,2025-10-12 16:03:35,2025-10-12 18:10:30,2.12,2.06,4.18,8215.5,ENG-46,CMMS-SIM
F-002416,2025-10-13 09:00:00,20251013,BT-001,CMP-ELE,Lighting circuit fault,WO-004989,2025-10-13 09:54:07,2025-10-13 11:00:45,1.11,0.9,2.01,8271.9,ELE-96,CMMS-SIM
F-002417,2025-10-26 19:30:00,20251026,BT-001,CMP-ELE,Sensor failure,WO-004990,2025-10-26 20:04:33,2025-10-27 02:43:21,6.65,0.58,7.22,8283.8,ELE-48,CMMS-SIM
F-002418,2025-11-03 11:00:00,20251103,BT-001,CMP-HYD,Valve block leak,WO-004992,2025-11-03 11:17:38,2025-11-03 13:08:47,1.85,0.29,2.15,8326.3,HYD-46,CMMS-SIM
F-002419,2025-11-04 09:00:00,20251104,BT-001,CMP-ELE,Lighting circuit fault,WO-004993,2025-11-04 09:48:16,2025-11-04 17:21:18,7.55,0.8,8.36,8347.8,ELE-63,CMMS-SIM
F-002420,2025-11-06 17:30:00,20251106,BT-001,CMP-HYD,Main pump failure,WO-004995,2025-11-06 20:24:27,2025-11-07 03:06:46,6.71,2.91,9.61,8368.9,HYD-48,CMMS-SIM
F-002421,2025-11-21 07:00:00,20251121,BT-001,CMP-ELE,Sensor failure,WO-004999,2025-11-21 09:20:15,2025-11-21 12:37:21,3.28,2.34,5.62,8425.0,ELE-71,CMMS-SIM
F-002422,2025-11-25 10:30:00,20251125,BT-001,CMP-TYR,Tyre change,WO-005002,2025-11-25 13:39:39,2025-11-25 21:33:23,7.9,3.16,11.06,8502.2,TYR-77,CMMS-SIM
F-002423,2025-11-25 18:30:00,20251125,BT-001,CMP-HYD,Main pump failure,WO-005003,2025-11-25 18:41:22,2025-11-25 23:47:52,5.11,0.19,5.3,8561.4,HYD-45,CMMS-SIM
F-002424,2025-11-26 21:30:00,20251126,BT-001,CMP-TYR,Tyre change,WO-005005,2025-11-27 02:17:27,2025-11-27 03:56:50,1.66,4.79,6.45,8592.2,TYR-09,CMMS-SIM
F-002425,2025-11-27 12:00:00,20251127,BT-001,CMP-STR,Crack inspection,WO-005006,2025-11-27 14:33:26,2025-11-28 00:04:37,9.52,2.56,12.08,8636.9,STR-56,CMMS-SIM
F-002426,2025-11-30 14:30:00,20251130,BT-001,CMP-BRK,Brake pressure fault,WO-005010,2025-11-30 15:00:33,2025-11-30 16:31:52,1.52,0.51,2.03,8671.0,BRK-50,CMMS-SIM
F-002427,2025-12-03 18:00:00,20251203,BT-001,CMP-TYR,Tyre change,WO-005011,2025-12-03 20:39:14,2025-12-04 00:52:55,4.23,2.65,6.88,8738.0,TYR-23,CMMS-SIM
F-002428,2025-12-07 16:00:00,20251207,BT-001,CMP-ENG,Turbo fault,WO-005013,2025-12-07 19:07:02,2025-12-08 07:45:07,12.63,3.12,15.75,8751.6,ENG-29,CMMS-SIM
F-002429,2025-12-09 10:00:00,20251209,BT-001,CMP-ENG,Turbo fault,WO-005016,2025-12-09 15:12:36,2025-12-09 18:25:05,3.21,5.21,8.42,8828.5,ENG-88,CMMS-SIM
F-002430,2025-12-12 23:30:00,20251212,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005018,2025-12-13 00:12:48,2025-12-13 05:23:29,5.18,0.71,5.89,8882.1,HYD-93,CMMS-SIM
F-002431,2025-12-13 20:00:00,20251213,BT-001,CMP-ELE,Harness damage,WO-005019,2025-12-13 20:28:19,2025-12-14 08:46:14,12.3,0.47,12.77,8921.1,ELE-95,CMMS-SIM
F-002432,2025-12-19 10:30:00,20251219,BT-001,CMP-HYD,Valve block leak,WO-005023,2025-12-19 12:25:58,2025-12-19 14:57:49,2.53,1.93,4.46,8940.7,HYD-82,CMMS-SIM
F-002433,2025-12-23 10:00:00,20251223,BT-001,CMP-ENG,Fuel system fault,WO-005027,2025-12-23 10:46:02,2025-12-23 20:59:26,10.22,0.77,10.99,8990.2,ENG-94,CMMS-SIM
F-002434,2025-12-23 14:30:00,20251223,BT-001,CMP-HYD,Main pump failure,WO-005028,2025-12-23 16:34:00,2025-12-23 22:16:38,5.71,2.07,7.78,9020.5,HYD-65,CMMS-SIM
F-002435,2025-12-30 03:30:00,20251230,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005032,2025-12-30 05:07:51,2025-12-30 10:49:50,5.7,1.63,7.33,9063.1,HYD-20,CMMS-SIM
F-002436,2025-12-31 10:00:00,20251231,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005033,2025-12-31 12:24:16,2025-12-31 15:00:20,2.6,2.4,5.01,9107.3,HYD-52,CMMS-SIM
F-002437,2026-01-03 06:30:00,20260103,BT-001,CMP-ELE,Sensor failure,WO-005034,2026-01-03 07:22:19,2026-01-03 15:43:34,8.35,0.87,9.23,9177.8,ELE-94,CMMS-SIM
F-002438,2026-01-15 21:30:00,20260115,BT-001,CMP-TRN,Torque converter issue,WO-005038,2026-01-15 22:42:19,2026-01-16 02:38:28,3.94,1.21,5.14,9206.7,TRN-80,CMMS-SIM
F-002439,2026-01-17 01:30:00,20260117,BT-001,CMP-ELE,Harness damage,WO-005039,2026-01-17 02:08:45,2026-01-17 10:36:02,8.45,0.65,9.1,9291.3,ELE-75,CMMS-SIM
F-002440,2026-01-18 12:30:00,20260118,BT-001,CMP-HYD,Valve block leak,WO-005040,2026-01-18 13:06:11,2026-01-19 01:14:30,12.14,0.6,12.74,9360.0,HYD-70,CMMS-SIM
F-002441,2026-01-21 15:30:00,20260121,BT-001,CMP-HYD,Hose burst,WO-005041,2026-01-21 17:05:49,2026-01-21 18:08:46,1.05,1.6,2.65,9408.0,HYD-03,CMMS-SIM
F-002442,2026-01-22 06:00:00,20260122,BT-001,CMP-HYD,Hose burst,WO-005042,2026-01-22 06:25:42,2026-01-22 13:53:03,7.46,0.43,7.88,9472.3,HYD-59,CMMS-SIM
F-002443,2026-01-25 19:00:00,20260125,BT-001,CMP-HYD,Valve block leak,WO-005043,2026-01-25 23:01:17,2026-01-26 10:40:14,11.65,4.02,15.67,9550.0,HYD-11,CMMS-SIM
F-002444,2026-02-03 01:30:00,20260203,BT-001,CMP-TYR,Track tension failure,WO-005045,2026-02-03 03:23:46,2026-02-03 07:39:07,4.26,1.9,6.15,9623.3,TYR-94,CMMS-SIM
F-002445,2026-02-12 15:30:00,20260212,BT-001,CMP-HYD,Main pump failure,WO-005049,2026-02-12 19:54:25,2026-02-12 20:19:25,0.42,4.41,4.82,9652.1,HYD-05,CMMS-SIM
F-002446,2026-02-16 10:00:00,20260216,BT-001,CMP-OTH,Other mechanical fault,WO-005052,2026-02-16 10:27:24,2026-02-16 13:16:50,2.82,0.46,3.28,9729.1,OTH-73,CMMS-SIM
F-002447,2026-02-19 17:00:00,20260219,BT-001,CMP-BRK,Brake wear alarm,WO-005056,2026-02-19 22:10:36,2026-02-20 01:15:20,3.08,5.18,8.26,9817.0,BRK-63,CMMS-SIM
F-002448,2026-02-20 17:30:00,20260220,BT-001,CMP-BRK,Brake pressure fault,WO-005057,2026-02-20 20:16:50,2026-02-21 01:12:50,4.93,2.78,7.71,9848.9,BRK-46,CMMS-SIM
F-002449,2026-02-22 12:00:00,20260222,BT-001,CMP-ELE,Lighting circuit fault,WO-005058,2026-02-22 12:33:03,2026-02-22 15:49:13,3.27,0.55,3.82,9933.6,ELE-45,CMMS-SIM
F-002450,2026-02-24 09:00:00,20260224,BT-001,CMP-ENG,Cooling issue,WO-005061,2026-02-24 11:00:07,2026-02-24 15:25:24,4.42,2.0,6.42,10004.0,ENG-95,CMMS-SIM
F-002451,2026-03-06 23:00:00,20260306,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005063,2026-03-06 23:44:02,2026-03-07 03:49:54,4.1,0.73,4.83,10074.6,HYD-93,CMMS-SIM
F-002452,2026-03-11 02:00:00,20260311,BT-001,CMP-ENG,Cooling issue,WO-005065,2026-03-11 03:35:41,2026-03-11 15:16:52,11.69,1.59,13.28,10137.6,ENG-09,CMMS-SIM
F-002453,2026-03-19 23:00:00,20260319,BT-001,CMP-HYD,Valve block leak,WO-005068,2026-03-20 01:03:44,2026-03-20 04:26:45,3.38,2.06,5.45,10225.6,HYD-31,CMMS-SIM
F-002454,2026-04-02 23:30:00,20260402,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005073,2026-04-03 01:35:08,2026-04-03 10:12:31,8.62,2.09,10.71,10252.4,HYD-37,CMMS-SIM
F-002455,2026-04-05 16:30:00,20260405,BT-001,CMP-HYD,Hose burst,WO-005076,2026-04-05 18:08:33,2026-04-06 03:28:52,9.34,1.64,10.98,10311.2,HYD-83,CMMS-SIM
F-002456,2026-04-06 01:00:00,20260406,BT-001,CMP-ENG,Turbo fault,WO-005077,2026-04-06 02:39:34,2026-04-06 11:32:11,8.88,1.66,10.54,10392.1,ENG-39,CMMS-SIM
F-002457,2026-04-08 20:00:00,20260408,BT-001,CMP-TYR,Sidewall damage,WO-005078,2026-04-08 21:21:51,2026-04-08 23:05:26,1.73,1.36,3.09,10428.7,TYR-73,CMMS-SIM
F-002458,2026-04-10 13:00:00,20260410,BT-001,CMP-ELE,Harness damage,WO-005080,2026-04-10 15:02:30,2026-04-10 19:43:17,4.68,2.04,6.72,10448.5,ELE-66,CMMS-SIM
F-002459,2026-04-10 20:00:00,20260410,BT-001,CMP-HYD,Valve block leak,WO-005081,2026-04-10 23:31:32,2026-04-11 02:59:34,3.47,3.53,6.99,10515.9,HYD-99,CMMS-SIM
F-002460,2026-04-11 19:00:00,20260411,BT-001,CMP-HYD,Hose burst,WO-005083,2026-04-11 21:18:21,2026-04-12 00:37:53,3.33,2.31,5.63,10583.5,HYD-08,CMMS-SIM
F-002461,2026-04-12 11:00:00,20260412,BT-001,CMP-ELE,Harness damage,WO-005084,2026-04-12 14:35:10,2026-04-12 18:09:05,3.57,3.59,7.15,10622.5,ELE-56,CMMS-SIM
F-002462,2026-04-19 01:00:00,20260419,BT-001,CMP-HYD,Boom cylinder seal leak,WO-005087,2026-04-19 02:06:07,2026-04-19 03:17:41,1.19,1.1,2.29,10647.3,HYD-99,CMMS-SIM
