RosterRecordID,DateKey,ShiftKey,UnitCode,CrewName,OperatorAssigned,OperatorSkillIndex,PlannedAreaID,SourceSystem
RR-0022312,20260806,NIGHT-B,BT-002,Night B,1,0.817,A03,Roster-SIM
RR-0022313,20260806,NIGHT-B,BT-003,Night B,1,0.772,A03,Roster-SIM
RR-0022314,20260806,NIGHT-B,BT-004,Night B,1,0.67,A03,Roster-SIM
RR-0022315,20260806,NIGHT-B,BT-005,Night B,1,0.709,A03,Roster-SIM
RR-0022316,20260806,NIGHT-B,BT-006,Night B,1,0.849,A03,Roster-SIM
RR-0022317,20260806,NIGHT-B,UV-001,Night B,0,0.866,A04,Roster-SIM
RR-0022318,20260806,NIGHT-B,UV-002,Night B,0,0.859,A04,Roster-SIM
RR-0022319,20260806,NIGHT-B,UV-003,Night B,1,0.696,A04,Roster-SIM
RR-0022320,20260806,NIGHT-B,UV-004,Night B,1,0.788,A04,Roster-SIM
RR-0022321,20260807,DAY-A,TR-001,Day A,1,0.824,A01,Roster-SIM
RR-0022322,20260807,DAY-A,TR-002,Day A,1,0.833,A01,Roster-SIM
RR-0022323,20260807,DAY-A,TR-003,Day A,1,0.854,A01,Roster-SIM
RR-0022324,20260807,DAY-A,TR-004,Day A,1,0.927,A01,Roster-SIM
RR-0022325,20260807,DAY-A,TR-005,Day A,1,0.847,A01,Roster-SIM
RR-0022326,20260807,DAY-A,TR-006,Day A,1,0.919,A01,Roster-SIM
RR-0022327,20260807,DAY-A,TR-007,Day A,1,0.78,A01,Roster-SIM
RR-0022328,20260807,DAY-A,TR-008,Day A,1,0.811,A01,Roster-SIM
RR-0022329,20260807,DAY-A,TR-009,Day A,1,0.787,A01,Roster-SIM
RR-0022330,20260807,DAY-A,TR-010,Day A,0,0.745,A01,Roster-SIM
RR-0022331,20260807,DAY-A,TR-011,Day A,1,0.82,A01,Roster-SIM
RR-0022332,20260807,DAY-A,TR-012,Day A,1,0.85,A01,Roster-SIM
RR-0022333,20260807,DAY-A,LH-001,Day A,1,0.854,A01,Roster-SIM
RR-0022334,20260807,DAY-A,LH-002,Day A,1,0.744,A01,Roster-SIM
RR-0022335,20260807,DAY-A,LH-003,Day A,1,0.867,A01,Roster-SIM
RR-0022336,20260807,DAY-A,LH-004,Day A,1,0.816,A01,Roster-SIM
RR-0022337,20260807,DAY-A,LH-005,Day A,1,1.0,A01,Roster-SIM
RR-0022338,20260807,DAY-A,LH-006,Day A,1,0.919,A01,Roster-SIM
RR-0022339,20260807,DAY-A,LH-007,Day A,1,0.884,A01,Roster-SIM
RR-0022340,20260807,DAY-A,LH-008,Day A,1,0.972,A01,Roster-SIM
RR-0022341,20260807,DAY-A,JD-001,Day A,1,0.708,A02,Roster-SIM
RR-0022342,20260807,DAY-A,JD-002,Day A,1,0.934,A02,Roster-SIM
RR-0022343,20260807,DAY-A,JD-003,Day A,1,0.749,A02,Roster-SIM
RR-0022344,20260807,DAY-A,JD-004,Day A,1,0.812,A02,Roster-SIM
RR-0022345,20260807,DAY-A,JD-005,Day A,1,0.902,A02,Roster-SIM
RR-0022346,20260807,DAY-A,JD-006,Day A,1,0.816,A02,Roster-SIM
RR-0022347,20260807,DAY-A,BT-001,Day A,1,0.786,A03,Roster-SIM
RR-0022348,20260807,DAY-A,BT-002,Day A,1,0.916,A03,Roster-SIM
RR-0022349,20260807,DAY-A,BT-003,Day A,1,0.916,A03,Roster-SIM
RR-0022350,20260807,DAY-A,BT-004,Day A,0,0.825,A03,Roster-SIM
RR-0022351,20260807,DAY-A,BT-005,Day A,1,0.844,A03,Roster-SIM
RR-0022352,20260807,DAY-A,BT-006,Day A,1,0.926,A03,Roster-SIM
RR-0022353,20260807,DAY-A,UV-001,Day A,1,0.929,A04,Roster-SIM
RR-0022354,20260807,DAY-A,UV-002,Day A,1,0.817,A04,Roster-SIM
RR-0022355,20260807,DAY-A,UV-003,Day A,1,0.814,A04,Roster-SIM
RR-0022356,20260807,DAY-A,UV-004,Day A,1,0.905,A04,Roster-SIM
RR-0022357,20260807,NIGHT-B,TR-001,Night B,1,0.829,A01,Roster-SIM
RR-0022358,20260807,NIGHT-B,TR-002,Night B,1,0.746,A01,Roster-SIM
RR-0022359,20260807,NIGHT-B,TR-003,Night B,1,0.743,A01,Roster-SIM
RR-0022360,20260807,NIGHT-B,TR-004,Night B,0,0.792,A01,Roster-SIM
RR-0022361,20260807,NIGHT-B,TR-005,Night B,1,0.813,A01,Roster-SIM
RR-0022362,20260807,NIGHT-B,TR-006,Night B,1,0.753,A01,Roster-SIM
RR-0022363,20260807,NIGHT-B,TR-007,Night B,1,0.865,A01,Roster-SIM
RR-0022364,20260807,NIGHT-B,TR-008,Night B,1,0.801,A01,Roster-SIM
RR-0022365,20260807,NIGHT-B,TR-009,Night B,1,0.795,A01,Roster-SIM
RR-0022366,20260807,NIGHT-B,TR-010,Night B,1,0.669,A01,Roster-SIM
RR-0022367,20260807,NIGHT-B,TR-011,Night B,1,0.681,A01,Roster-SIM
RR-0022368,20260807,NIGHT-B,TR-012,Night B,1,0.906,A01,Roster-SIM
RR-0022369,20260807,NIGHT-B,LH-001,Night B,0,0.886,A01,Roster-SIM
RR-0022370,20260807,NIGHT-B,LH-002,Night B,1,0.832,A01,Roster-SIM
RR-0022371,20260807,NIGHT-B,LH-003,Night B,1,0.631,A01,Roster-SIM
RR-0022372,20260807,NIGHT-B,LH-004,Night B,1,0.818,A01,Roster-SIM
RR-0022373,20260807,NIGHT-B,LH-005,Night B,1,0.787,A01,Roster-SIM
RR-0022374,20260807,NIGHT-B,LH-006,Night B,1,0.805,A01,Roster-SIM
RR-0022375,20260807,NIGHT-B,LH-007,Night B,1,0.754,A01,Roster-SIM
RR-0022376,20260807,NIGHT-B,LH-008,Night B,1,0.767,A01,Roster-SIM
RR-0022377,20260807,NIGHT-B,JD-001,Night B,0,0.651,A02,Roster-SIM
RR-0022378,20260807,NIGHT-B,JD-002,Night B,0,0.759,A02,Roster-SIM
RR-0022379,20260807,NIGHT-B,JD-003,Night B,1,0.687,A02,Roster-SIM
RR-0022380,20260807,NIGHT-B,JD-004,Night B,0,0.767,A02,Roster-SIM
RR-0022381,20260807,NIGHT-B,JD-005,Night B,1,0.836,A02,Roster-SIM
RR-0022382,20260807,NIGHT-B,JD-006,Night B,1,0.678,A02,Roster-SIM
RR-0022383,20260807,NIGHT-B,BT-001,Night B,1,0.809,A03,Roster-SIM
RR-0022384,20260807,NIGHT-B,BT-002,Night B,1,0.893,A03,Roster-SIM
RR-0022385,20260807,NIGHT-B,BT-003,Night B,1,0.731,A03,Roster-SIM
RR-0022386,20260807,NIGHT-B,BT-004,Night B,1,0.719,A03,Roster-SIM
RR-0022387,20260807,NIGHT-B,BT-005,Night B,1,0.829,A03,Roster-SIM
RR-0022388,20260807,NIGHT-B,BT-006,Night B,1,0.873,A03,Roster-SIM
RR-0022389,20260807,NIGHT-B,UV-001,Night B,1,0.732,A04,Roster-SIM
RR-0022390,20260807,NIGHT-B,UV-002,Night B,1,0.724,A04,Roster-SIM
RR-0022391,20260807,NIGHT-B,UV-003,Night B,1,0.687,A04,Roster-SIM
RR-0022392,20260807,NIGHT-B,UV-004,Night B,1,0.905,A04,Roster-SIM
RR-0022393,20260808,DAY-A,TR-001,Day A,1,0.85,A01,Roster-SIM
RR-0022394,20260808,DAY-A,TR-002,Day A,1,0.82,A01,Roster-SIM
RR-0022395,20260808,DAY-A,TR-003,Day A,1,0.938,A01,Roster-SIM
RR-0022396,20260808,DAY-A,TR-004,Day A,1,0.804,A01,Roster-SIM
RR-0022397,20260808,DAY-A,TR-005,Day A,1,0.897,A01,Roster-SIM
RR-0022398,20260808,DAY-A,TR-006,Day A,0,0.908,A01,Roster-SIM
RR-0022399,20260808,DAY-A,TR-007,Day A,1,0.747,A01,Roster-SIM
RR-0022400,20260808,DAY-A,TR-008,Day A,1,0.751,A01,Roster-SIM
RR-0022401,20260808,DAY-A,TR-009,Day A,1,0.759,A01,Roster-SIM
RR-0022402,20260808,DAY-A,TR-010,Day A,1,0.924,A01,Roster-SIM
RR-0022403,20260808,DAY-A,TR-011,Day A,1,0.878,A01,Roster-SIM
RR-0022404,20260808,DAY-A,TR-012,Day A,1,0.777,A01,Roster-SIM
RR-0022405,20260808,DAY-A,LH-001,Day A,1,0.98,A01,Roster-SIM
RR-0022406,20260808,DAY-A,LH-002,Day A,1,0.709,A01,Roster-SIM
RR-0022407,20260808,DAY-A,LH-003,Day A,1,0.947,A01,Roster-SIM
RR-0022408,20260808,DAY-A,LH-004,Day A,1,0.842,A01,Roster-SIM
RR-0022409,20260808,DAY-A,LH-005,Day A,1,0.618,A01,Roster-SIM
RR-0022410,20260808,DAY-A,LH-006,Day A,1,0.708,A01,Roster-SIM
RR-0022411,20260808,DAY-A,LH-007,Day A,1,0.799,A01,Roster-SIM
RR-0022412,20260808,DAY-A,LH-008,Day A,1,0.923,A01,Roster-SIM
RR-0022413,20260808,DAY-A,JD-001,Day A,1,0.828,A02,Roster-SIM
RR-0022414,20260808,DAY-A,JD-002,Day A,1,0.926,A02,Roster-SIM
RR-0022415,20260808,DAY-A,JD-003,Day A,1,0.752,A02,Roster-SIM
RR-0022416,20260808,DAY-A,JD-004,Day A,1,0.707,A02,Roster-SIM
RR-0022417,20260808,DAY-A,JD-005,Day A,0,0.75,A02,Roster-SIM
RR-0022418,20260808,DAY-A,JD-006,Day A,1,0.874,A02,Roster-SIM
RR-0022419,20260808,DAY-A,BT-001,Day A,1,0.742,A03,Roster-SIM
RR-0022420,20260808,DAY-A,BT-002,Day A,1,0.951,A03,Roster-SIM
RR-0022421,20260808,DAY-A,BT-003,Day A,1,0.868,A03,Roster-SIM
RR-0022422,20260808,DAY-A,BT-004,Day A,1,0.822,A03,Roster-SIM
RR-0022423,20260808,DAY-A,BT-005,Day A,1,0.799,A03,Roster-SIM
RR-0022424,20260808,DAY-A,BT-006,Day A,1,0.848,A03,Roster-SIM
RR-0022425,20260808,DAY-A,UV-001,Day A,1,0.946,A04,Roster-SIM
RR-0022426,20260808,DAY-A,UV-002,Day A,1,0.799,A04,Roster-SIM
RR-0022427,20260808,DAY-A,UV-003,Day A,1,0.887,A04,Roster-SIM
RR-0022428,20260808,DAY-A,UV-004,Day A,1,0.767,A04,Roster-SIM
RR-0022429,20260808,NIGHT-B,TR-001,Night B,1,0.937,A01,Roster-SIM
RR-0022430,20260808,NIGHT-B,TR-002,Night B,1,0.79,A01,Roster-SIM
RR-0022431,20260808,NIGHT-B,TR-003,Night B,1,0.709,A01,Roster-SIM
RR-0022432,20260808,NIGHT-B,TR-004,Night B,1,0.761,A01,Roster-SIM
RR-0022433,20260808,NIGHT-B,TR-005,Night B,1,0.892,A01,Roster-SIM
RR-0022434,20260808,NIGHT-B,TR-006,Night B,1,0.817,A01,Roster-SIM
RR-0022435,20260808,NIGHT-B,TR-007,Night B,1,0.712,A01,Roster-SIM
RR-0022436,20260808,NIGHT-B,TR-008,Night B,1,0.816,A01,Roster-SIM
RR-0022437,20260808,NIGHT-B,TR-009,Night B,1,0.735,A01,Roster-SIM
RR-0022438,20260808,NIGHT-B,TR-010,Night B,1,0.785,A01,Roster-SIM
RR-0022439,20260808,NIGHT-B,TR-011,Night B,1,0.75,A01,Roster-SIM
RR-0022440,20260808,NIGHT-B,TR-012,Night B,1,0.742,A01,Roster-SIM
RR-0022441,20260808,NIGHT-B,LH-001,Night B,1,0.792,A01,Roster-SIM
RR-0022442,20260808,NIGHT-B,LH-002,Night B,1,0.988,A01,Roster-SIM
RR-0022443,20260808,NIGHT-B,LH-003,Night B,1,0.791,A01,Roster-SIM
RR-0022444,20260808,NIGHT-B,LH-004,Night B,1,0.825,A01,Roster-SIM
RR-0022445,20260808,NIGHT-B,LH-005,Night B,1,0.6,A01,Roster-SIM
RR-0022446,20260808,NIGHT-B,LH-006,Night B,1,0.628,A01,Roster-SIM
RR-0022447,20260808,NIGHT-B,LH-007,Night B,1,0.837,A01,Roster-SIM
RR-0022448,20260808,NIGHT-B,LH-008,Night B,1,0.738,A01,Roster-SIM
RR-0022449,20260808,NIGHT-B,JD-001,Night B,0,0.706,A02,Roster-SIM
RR-0022450,20260808,NIGHT-B,JD-002,Night B,1,0.68,A02,Roster-SIM
RR-0022451,20260808,NIGHT-B,JD-003,Night B,0,0.829,A02,Roster-SIM
RR-0022452,20260808,NIGHT-B,JD-004,Night B,1,0.647,A02,Roster-SIM
RR-0022453,20260808,NIGHT-B,JD-005,Night B,1,0.891,A02,Roster-SIM
RR-0022454,20260808,NIGHT-B,JD-006,Night B,0,0.77,A02,Roster-SIM
RR-0022455,20260808,NIGHT-B,BT-001,Night B,1,0.731,A03,Roster-SIM
RR-0022456,20260808,NIGHT-B,BT-002,Night B,1,0.774,A03,Roster-SIM
RR-0022457,20260808,NIGHT-B,BT-003,Night B,1,0.744,A03,Roster-SIM
RR-0022458,20260808,NIGHT-B,BT-004,Night B,1,0.705,A03,Roster-SIM
RR-0022459,20260808,NIGHT-B,BT-005,Night B,0,0.67,A03,Roster-SIM
RR-0022460,20260808,NIGHT-B,BT-006,Night B,1,0.848,A03,Roster-SIM
RR-0022461,20260808,NIGHT-B,UV-001,Night B,1,0.878,A04,Roster-SIM
RR-0022462,20260808,NIGHT-B,UV-002,Night B,1,0.845,A04,Roster-SIM
RR-0022463,20260808,NIGHT-B,UV-003,Night B,1,0.696,A04,Roster-SIM
RR-0022464,20260808,NIGHT-B,UV-004,Night B,1,0.853,A04,Roster-SIM
RR-0022465,20260809,DAY-A,TR-001,Day A,1,0.89,A01,Roster-SIM
RR-0022466,20260809,DAY-A,TR-002,Day A,1,0.877,A01,Roster-SIM
RR-0022467,20260809,DAY-A,TR-003,Day A,1,0.695,A01,Roster-SIM
RR-0022468,20260809,DAY-A,TR-004,Day A,1,0.882,A01,Roster-SIM
RR-0022469,20260809,DAY-A,TR-005,Day A,1,0.721,A01,Roster-SIM
RR-0022470,20260809,DAY-A,TR-006,Day A,1,0.78,A01,Roster-SIM
RR-0022471,20260809,DAY-A,TR-007,Day A,1,0.789,A01,Roster-SIM
RR-0022472,20260809,DAY-A,TR-008,Day A,1,0.812,A01,Roster-SIM
RR-0022473,20260809,DAY-A,TR-009,Day A,1,0.951,A01,Roster-SIM
RR-0022474,20260809,DAY-A,TR-010,Day A,1,0.734,A01,Roster-SIM
RR-0022475,20260809,DAY-A,TR-011,Day A,1,0.712,A01,Roster-SIM
RR-0022476,20260809,DAY-A,TR-012,Day A,1,0.71,A01,Roster-SIM
RR-0022477,20260809,DAY-A,LH-001,Day A,1,0.822,A01,Roster-SIM
RR-0022478,20260809,DAY-A,LH-002,Day A,1,0.764,A01,Roster-SIM
RR-0022479,20260809,DAY-A,LH-003,Day A,1,0.799,A01,Roster-SIM
RR-0022480,20260809,DAY-A,LH-004,Day A,1,0.878,A01,Roster-SIM
RR-0022481,20260809,DAY-A,LH-005,Day A,1,0.991,A01,Roster-SIM
RR-0022482,20260809,DAY-A,LH-006,Day A,1,0.941,A01,Roster-SIM
RR-0022483,20260809,DAY-A,LH-007,Day A,1,0.804,A01,Roster-SIM
RR-0022484,20260809,DAY-A,LH-008,Day A,0,0.791,A01,Roster-SIM
RR-0022485,20260809,DAY-A,JD-001,Day A,1,0.837,A02,Roster-SIM
RR-0022486,20260809,DAY-A,JD-002,Day A,1,0.795,A02,Roster-SIM
RR-0022487,20260809,DAY-A,JD-003,Day A,1,0.819,A02,Roster-SIM
RR-0022488,20260809,DAY-A,JD-004,Day A,1,0.824,A02,Roster-SIM
RR-0022489,20260809,DAY-A,JD-005,Day A,0,0.79,A02,Roster-SIM
RR-0022490,20260809,DAY-A,JD-006,Day A,1,0.875,A02,Roster-SIM
RR-0022491,20260809,DAY-A,BT-001,Day A,1,0.859,A03,Roster-SIM
RR-0022492,20260809,DAY-A,BT-002,Day A,1,0.804,A03,Roster-SIM
RR-0022493,20260809,DAY-A,BT-003,Day A,1,0.851,A03,Roster-SIM
RR-0022494,20260809,DAY-A,BT-004,Day A,1,0.69,A03,Roster-SIM
RR-0022495,20260809,DAY-A,BT-005,Day A,1,0.906,A03,Roster-SIM
RR-0022496,20260809,DAY-A,BT-006,Day A,1,0.817,A03,Roster-SIM
RR-0022497,20260809,DAY-A,UV-001,Day A,1,0.841,A04,Roster-SIM
RR-0022498,20260809,DAY-A,UV-002,Day A,1,0.765,A04,Roster-SIM
RR-0022499,20260809,DAY-A,UV-003,Day A,1,0.693,A04,Roster-SIM
RR-0022500,20260809,DAY-A,UV-004,Day A,1,0.841,A04,Roster-SIM
RR-0022501,20260809,NIGHT-B,TR-001,Night B,1,0.712,A01,Roster-SIM
RR-0022502,20260809,NIGHT-B,TR-002,Night B,1,0.767,A01,Roster-SIM
RR-0022503,20260809,NIGHT-B,TR-003,Night B,1,0.857,A01,Roster-SIM
RR-0022504,20260809,NIGHT-B,TR-004,Night B,1,0.711,A01,Roster-SIM
RR-0022505,20260809,NIGHT-B,TR-005,Night B,1,0.857,A01,Roster-SIM
RR-0022506,20260809,NIGHT-B,TR-006,Night B,1,0.768,A01,Roster-SIM
RR-0022507,20260809,NIGHT-B,TR-007,Night B,1,0.853,A01,Roster-SIM
RR-0022508,20260809,NIGHT-B,TR-008,Night B,1,0.688,A01,Roster-SIM
RR-0022509,20260809,NIGHT-B,TR-009,Night B,0,0.769,A01,Roster-SIM
RR-0022510,20260809,NIGHT-B,TR-010,Night B,1,0.736,A01,Roster-SIM
RR-0022511,20260809,NIGHT-B,TR-011,Night B,1,0.711,A01,Roster-SIM
RR-0022512,20260809,NIGHT-B,TR-012,Night B,1,0.753,A01,Roster-SIM
RR-0022513,20260809,NIGHT-B,LH-001,Night B,1,0.892,A01,Roster-SIM
RR-0022514,20260809,NIGHT-B,LH-002,Night B,1,0.713,A01,Roster-SIM
RR-0022515,20260809,NIGHT-B,LH-003,Night B,1,0.77,A01,Roster-SIM
RR-0022516,20260809,NIGHT-B,LH-004,Night B,1,0.818,A01,Roster-SIM
RR-0022517,20260809,NIGHT-B,LH-005,Night B,1,0.855,A01,Roster-SIM
RR-0022518,20260809,NIGHT-B,LH-006,Night B,1,0.681,A01,Roster-SIM
RR-0022519,20260809,NIGHT-B,LH-007,Night B,1,0.722,A01,Roster-SIM
RR-0022520,20260809,NIGHT-B,LH-008,Night B,1,0.631,A01,Roster-SIM
RR-0022521,20260809,NIGHT-B,JD-001,Night B,0,0.85,A02,Roster-SIM
RR-0022522,20260809,NIGHT-B,JD-002,Night B,1,0.818,A02,Roster-SIM
RR-0022523,20260809,NIGHT-B,JD-003,Night B,1,0.708,A02,Roster-SIM
RR-0022524,20260809,NIGHT-B,JD-004,Night B,1,0.787,A02,Roster-SIM
RR-0022525,20260809,NIGHT-B,JD-005,Night B,1,0.711,A02,Roster-SIM
RR-0022526,20260809,NIGHT-B,JD-006,Night B,1,0.746,A02,Roster-SIM
RR-0022527,20260809,NIGHT-B,BT-001,Night B,1,0.757,A03,Roster-SIM
RR-0022528,20260809,NIGHT-B,BT-002,Night B,1,0.806,A03,Roster-SIM
RR-0022529,20260809,NIGHT-B,BT-003,Night B,1,0.804,A03,Roster-SIM
RR-0022530,20260809,NIGHT-B,BT-004,Night B,1,0.763,A03,Roster-SIM
RR-0022531,20260809,NIGHT-B,BT-005,Night B,1,0.697,A03,Roster-SIM
RR-0022532,20260809,NIGHT-B,BT-006,Night B,1,0.773,A03,Roster-SIM
RR-0022533,20260809,NIGHT-B,UV-001,Night B,1,0.72,A04,Roster-SIM
RR-0022534,20260809,NIGHT-B,UV-002,Night B,1,0.689,A04,Roster-SIM
RR-0022535,20260809,NIGHT-B,UV-003,Night B,0,0.855,A04,Roster-SIM
RR-0022536,20260809,NIGHT-B,UV-004,Night B,1,0.785,A04,Roster-SIM
RR-0022537,20260810,DAY-B,TR-001,Day B,1,0.676,A01,Roster-SIM
RR-0022538,20260810,DAY-B,TR-002,Day B,1,0.801,A01,Roster-SIM
RR-0022539,20260810,DAY-B,TR-003,Day B,1,0.725,A01,Roster-SIM
RR-0022540,20260810,DAY-B,TR-004,Day B,0,0.765,A01,Roster-SIM
RR-0022541,20260810,DAY-B,TR-005,Day B,1,0.659,A01,Roster-SIM
RR-0022542,20260810,DAY-B,TR-006,Day B,1,0.806,A01,Roster-SIM
RR-0022543,20260810,DAY-B,TR-007,Day B,1,0.91,A01,Roster-SIM
RR-0022544,20260810,DAY-B,TR-008,Day B,1,0.761,A01,Roster-SIM
RR-0022545,20260810,DAY-B,TR-009,Day B,1,0.704,A01,Roster-SIM
RR-0022546,20260810,DAY-B,TR-010,Day B,0,0.862,A01,Roster-SIM
RR-0022547,20260810,DAY-B,TR-011,Day B,1,0.717,A01,Roster-SIM
RR-0022548,20260810,DAY-B,TR-012,Day B,1,0.651,A01,Roster-SIM
RR-0022549,20260810,DAY-B,LH-001,Day B,1,0.812,A01,Roster-SIM
RR-0022550,20260810,DAY-B,LH-002,Day B,1,0.72,A01,Roster-SIM
RR-0022551,20260810,DAY-B,LH-003,Day B,1,0.632,A01,Roster-SIM
RR-0022552,20260810,DAY-B,LH-004,Day B,1,0.702,A01,Roster-SIM
RR-0022553,20260810,DAY-B,LH-005,Day B,1,0.796,A01,Roster-SIM
RR-0022554,20260810,DAY-B,LH-006,Day B,1,0.828,A01,Roster-SIM
RR-0022555,20260810,DAY-B,LH-007,Day B,1,0.84,A01,Roster-SIM
RR-0022556,20260810,DAY-B,LH-008,Day B,1,0.596,A01,Roster-SIM
RR-0022557,20260810,DAY-B,JD-001,Day B,1,0.882,A02,Roster-SIM
RR-0022558,20260810,DAY-B,JD-002,Day B,0,0.75,A02,Roster-SIM
RR-0022559,20260810,DAY-B,JD-003,Day B,1,0.816,A02,Roster-SIM
RR-0022560,20260810,DAY-B,JD-004,Day B,1,0.693,A02,Roster-SIM
RR-0022561,20260810,DAY-B,JD-005,Day B,1,0.807,A02,Roster-SIM
RR-0022562,20260810,DAY-B,JD-006,Day B,1,0.857,A02,Roster-SIM
RR-0022563,20260810,DAY-B,BT-001,Day B,1,0.887,A03,Roster-SIM
RR-0022564,20260810,DAY-B,BT-002,Day B,1,0.744,A03,Roster-SIM
RR-0022565,20260810,DAY-B,BT-003,Day B,1,0.817,A03,Roster-SIM
RR-0022566,20260810,DAY-B,BT-004,Day B,0,0.74,A03,Roster-SIM
RR-0022567,20260810,DAY-B,BT-005,Day B,0,0.655,A03,Roster-SIM
RR-0022568,20260810,DAY-B,BT-006,Day B,1,0.803,A03,Roster-SIM
RR-0022569,20260810,DAY-B,UV-001,Day B,1,0.794,A04,Roster-SIM
RR-0022570,20260810,DAY-B,UV-002,Day B,1,0.785,A04,Roster-SIM
RR-0022571,20260810,DAY-B,UV-003,Day B,1,0.71,A04,Roster-SIM
RR-0022572,20260810,DAY-B,UV-004,Day B,1,0.731,A04,Roster-SIM
RR-0022573,20260810,NIGHT-A,TR-001,Night A,1,0.851,A01,Roster-SIM
RR-0022574,20260810,NIGHT-A,TR-002,Night A,0,0.641,A01,Roster-SIM
RR-0022575,20260810,NIGHT-A,TR-003,Night A,1,0.791,A01,Roster-SIM
RR-0022576,20260810,NIGHT-A,TR-004,Night A,1,0.78,A01,Roster-SIM
RR-0022577,20260810,NIGHT-A,TR-005,Night A,1,0.799,A01,Roster-SIM
RR-0022578,20260810,NIGHT-A,TR-006,Night A,1,0.711,A01,Roster-SIM
RR-0022579,20260810,NIGHT-A,TR-007,Night A,1,0.896,A01,Roster-SIM
RR-0022580,20260810,NIGHT-A,TR-008,Night A,1,0.802,A01,Roster-SIM
RR-0022581,20260810,NIGHT-A,TR-009,Night A,1,0.884,A01,Roster-SIM
RR-0022582,20260810,NIGHT-A,TR-010,Night A,1,0.786,A01,Roster-SIM
RR-0022583,20260810,NIGHT-A,TR-011,Night A,1,0.908,A01,Roster-SIM
RR-0022584,20260810,NIGHT-A,TR-012,Night A,1,0.871,A01,Roster-SIM
RR-0022585,20260810,NIGHT-A,LH-001,Night A,0,0.674,A01,Roster-SIM
RR-0022586,20260810,NIGHT-A,LH-002,Night A,1,0.825,A01,Roster-SIM
RR-0022587,20260810,NIGHT-A,LH-003,Night A,1,0.676,A01,Roster-SIM
RR-0022588,20260810,NIGHT-A,LH-004,Night A,1,0.753,A01,Roster-SIM
RR-0022589,20260810,NIGHT-A,LH-005,Night A,1,0.642,A01,Roster-SIM
RR-0022590,20260810,NIGHT-A,LH-006,Night A,1,0.794,A01,Roster-SIM
RR-0022591,20260810,NIGHT-A,LH-007,Night A,1,0.813,A01,Roster-SIM
RR-0022592,20260810,NIGHT-A,LH-008,Night A,1,0.692,A01,Roster-SIM
RR-0022593,20260810,NIGHT-A,JD-001,Night A,1,0.884,A02,Roster-SIM
RR-0022594,20260810,NIGHT-A,JD-002,Night A,1,0.815,A02,Roster-SIM
RR-0022595,20260810,NIGHT-A,JD-003,Night A,1,0.807,A02,Roster-SIM
RR-0022596,20260810,NIGHT-A,JD-004,Night A,1,0.704,A02,Roster-SIM
RR-0022597,20260810,NIGHT-A,JD-005,Night A,1,0.933,A02,Roster-SIM
RR-0022598,20260810,NIGHT-A,JD-006,Night A,1,0.668,A02,Roster-SIM
RR-0022599,20260810,NIGHT-A,BT-001,Night A,0,0.697,A03,Roster-SIM
RR-0022600,20260810,NIGHT-A,BT-002,Night A,1,0.874,A03,Roster-SIM
RR-0022601,20260810,NIGHT-A,BT-003,Night A,1,0.814,A03,Roster-SIM
RR-0022602,20260810,NIGHT-A,BT-004,Night A,1,0.687,A03,Roster-SIM
RR-0022603,20260810,NIGHT-A,BT-005,Night A,1,0.671,A03,Roster-SIM
RR-0022604,20260810,NIGHT-A,BT-006,Night A,1,0.793,A03,Roster-SIM
RR-0022605,20260810,NIGHT-A,UV-001,Night A,1,0.871,A04,Roster-SIM
RR-0022606,20260810,NIGHT-A,UV-002,Night A,1,0.787,A04,Roster-SIM
RR-0022607,20260810,NIGHT-A,UV-003,Night A,1,0.772,A04,Roster-SIM
RR-0022608,20260810,NIGHT-A,UV-004,Night A,1,0.837,A04,Roster-SIM
RR-0022609,20260811,DAY-B,TR-001,Day B,1,0.792,A01,Roster-SIM
RR-0022610,20260811,DAY-B,TR-002,Day B,1,0.713,A01,Roster-SIM
RR-0022611,20260811,DAY-B,TR-003,Day B,1,0.763,A01,Roster-SIM
RR-0022612,20260811,DAY-B,TR-004,Day B,0,0.86,A01,Roster-SIM
RR-0022613,20260811,DAY-B,TR-005,Day B,1,0.769,A01,Roster-SIM
RR-0022614,20260811,DAY-B,TR-006,Day B,1,0.912,A01,Roster-SIM
RR-0022615,20260811,DAY-B,TR-007,Day B,1,0.739,A01,Roster-SIM
RR-0022616,20260811,DAY-B,TR-008,Day B,1,0.862,A01,Roster-SIM
RR-0022617,20260811,DAY-B,TR-009,Day B,1,0.917,A01,Roster-SIM
RR-0022618,20260811,DAY-B,TR-010,Day B,1,0.812,A01,Roster-SIM
RR-0022619,20260811,DAY-B,TR-011,Day B,1,0.906,A01,Roster-SIM
RR-0022620,20260811,DAY-B,TR-012,Day B,1,0.808,A01,Roster-SIM
RR-0022621,20260811,DAY-B,LH-001,Day B,1,0.84,A01,Roster-SIM
RR-0022622,20260811,DAY-B,LH-002,Day B,1,0.725,A01,Roster-SIM
RR-0022623,20260811,DAY-B,LH-003,Day B,1,0.812,A01,Roster-SIM
RR-0022624,20260811,DAY-B,LH-004,Day B,1,0.82,A01,Roster-SIM
RR-0022625,20260811,DAY-B,LH-005,Day B,1,0.762,A01,Roster-SIM
RR-0022626,20260811,DAY-B,LH-006,Day B,1,0.872,A01,Roster-SIM
RR-0022627,20260811,DAY-B,LH-007,Day B,1,0.802,A01,Roster-SIM
